Timestamp,Total Power (kW),Grid Frequency (Hz),Status,Daily Yield (kWh)
2026-01-23 07:15:00,381.8,60.02,Ok,31.8
2026-01-23 07:20:00,416.7,59.99,Ok,66.5
2026-01-23 07:25:00,429.3,60.0,Ok,102.3
2026-01-23 07:30:00,464.5,60.0,Ok,141.0
2026-01-23 07:35:00,510.1,60.0,Ok,183.5
2026-01-23 07:40:00,551.8,60.02,Ok,229.5
2026-01-23 07:45:00,603.0,59.98,Ok,279.8
2026-01-23 07:50:00,534.7,60.01,Ok,324.3
2026-01-23 07:55:00,607.4,60.0,Ok,374.9
2026-01-23 08:00:00,652.1,59.97,Ok,429.3
2026-01-23 08:05:00,755.0,60.01,Ok,492.2
2026-01-23 08:10:00,756.8,59.96,Ok,555.3
2026-01-23 08:15:00,802.6,60.01,Ok,622.2
2026-01-23 08:20:00,808.2,60.0,Ok,689.5
2026-01-23 08:25:00,921.4,60.01,Ok,766.3
2026-01-23 08:30:00,978.9,59.99,Ok,847.9
2026-01-23 08:35:00,1087.2,60.0,Ok,938.5
2026-01-23 08:40:00,1078.8,59.99,Ok,1028.4
2026-01-23 08:45:00,1111.1,59.99,Ok,1120.9
2026-01-23 08:50:00,1183.6,60.03,Ok,1219.6
2026-01-23 08:55:00,1167.1,59.98,Ok,1316.8
2026-01-23 09:00:00,1410.2,60.0,Ok,1434.4
2026-01-23 09:05:00,1329.6,60.02,Ok,1545.2
2026-01-23 09:10:00,1395.3,60.03,Ok,1661.4
2026-01-23 09:15:00,1554.4,59.99,Ok,1791.0
2026-01-23 09:20:00,1738.4,59.99,Ok,1935.8
2026-01-23 09:25:00,1696.6,60.0,Ok,2077.2
2026-01-23 09:30:00,1814.5,60.02,Ok,2228.4
2026-01-23 09:35:00,1775.0,59.99,Ok,2376.3
2026-01-23 09:40:00,1883.8,59.99,Ok,2533.3
2026-01-23 09:45:00,2103.7,60.0,Ok,2708.6
2026-01-23 09:50:00,1945.3,60.0,Ok,2870.7
2026-01-23 09:55:00,1913.9,59.99,Ok,3030.2
2026-01-23 10:00:00,2250.3,59.99,Ok,3217.8
2026-01-23 10:05:00,2078.8,60.01,Ok,3391.0
2026-01-23 10:10:00,2398.4,60.01,Ok,3590.9
2026-01-23 10:15:00,2450.7,59.99,Ok,3795.1
2026-01-23 10:20:00,2233.3,60.02,Ok,3981.2
2026-01-23 10:25:00,2433.4,60.0,Ok,4184.0
2026-01-23 10:30:00,2710.3,60.01,Ok,4409.8
2026-01-23 10:35:00,2668.2,60.03,Ok,4632.2
2026-01-23 10:40:00,2588.7,60.01,Ok,4847.9
2026-01-23 10:45:00,2747.3,60.0,Ok,5076.8
2026-01-23 10:50:00,3016.8,60.01,Ok,5328.2
2026-01-23 10:55:00,2941.0,60.02,Ok,5573.3
2026-01-23 11:00:00,2870.1,59.99,Ok,5812.5
2026-01-23 11:05:00,2825.1,59.97,Ok,6047.9
2026-01-23 11:10:00,3348.1,59.98,Ok,6326.9
2026-01-23 11:15:00,3054.6,60.0,Ok,6581.5
2026-01-23 11:20:00,3187.2,60.01,Ok,6847.1
2026-01-23 11:25:00,3323.4,59.99,Ok,7124.0
2026-01-23 11:30:00,3203.9,60.0,Ok,7391.0
2026-01-23 11:35:00,3231.8,60.02,Ok,7660.4
2026-01-23 11:40:00,3392.1,60.01,Ok,7943.0
2026-01-23 11:45:00,3456.9,60.02,Ok,8231.1
2026-01-23 11:50:00,3408.3,59.98,Ok,8515.1
2026-01-23 11:55:00,3474.1,59.99,Ok,8804.6
2026-01-23 12:00:00,3340.0,60.01,Ok,9083.0
2026-01-23 12:05:00,3665.4,60.0,Ok,9388.4
2026-01-23 12:10:00,3522.6,60.03,Ok,9682.0
2026-01-23 12:15:00,3524.5,60.04,Ok,9975.7
2026-01-23 12:20:00,3591.0,59.97,Ok,10274.9
2026-01-23 12:25:00,3629.8,60.01,Ok,10577.4
2026-01-23 12:30:00,3725.7,60.01,Ok,10887.9
2026-01-23 12:35:00,3473.8,59.98,Ok,11177.4
2026-01-23 12:40:00,3455.7,59.99,Ok,11465.3
2026-01-23 12:45:00,3381.5,60.01,Ok,11747.1
2026-01-23 12:50:00,3758.7,60.01,Ok,12060.4
2026-01-23 12:55:00,3245.3,60.01,Ok,12330.8
2026-01-23 13:00:00,3636.0,59.99,Ok,12633.8
2026-01-23 13:05:00,3383.2,60.0,Ok,12915.7
2026-01-23 13:10:00,3245.2,60.01,Ok,13186.2
2026-01-23 13:15:00,3325.8,60.01,Ok,13463.3
2026-01-23 13:20:00,3163.9,59.99,Ok,13727.0
2026-01-23 13:25:00,3390.7,59.99,Ok,14009.5
2026-01-23 13:30:00,3509.9,59.99,Ok,14302.0
2026-01-23 13:35:00,3222.1,60.01,Ok,14570.5
2026-01-23 13:40:00,2916.3,59.97,Ok,14813.6
2026-01-23 13:45:00,2853.1,60.02,Ok,15051.3
2026-01-23 13:50:00,2952.2,60.04,Ok,15297.3
2026-01-23 13:55:00,2896.7,60.0,Ok,15538.7
2026-01-23 14:00:00,3148.9,60.03,Ok,15801.1
2026-01-23 14:05:00,3159.2,60.02,Ok,16064.4
2026-01-23 14:10:00,2946.1,60.01,Ok,16309.9
2026-01-23 14:15:00,2846.1,59.99,Ok,16547.1
2026-01-23 14:20:00,2565.4,60.0,Ok,16760.9
2026-01-23 14:25:00,2586.6,59.99,Ok,16976.4
2026-01-23 14:30:00,2630.0,60.01,Ok,17195.6
2026-01-23 14:35:00,2484.2,60.02,Ok,17402.6
2026-01-23 14:40:00,2266.9,60.0,Ok,17591.5
2026-01-23 14:45:00,2250.8,59.97,Ok,17779.1
2026-01-23 14:50:00,2254.8,60.0,Ok,17967.0
2026-01-23 14:55:00,2359.6,60.01,Ok,18163.6
2026-01-23 15:00:00,2014.1,60.03,Ok,18331.4
2026-01-23 15:05:00,2177.4,60.01,Ok,18512.9
2026-01-23 15:10:00,1959.1,59.99,Ok,18676.2
2026-01-23 15:15:00,1875.7,60.02,Ok,18832.5
2026-01-23 15:20:00,2014.9,60.02,Ok,19000.4
2026-01-23 15:25:00,1728.9,59.98,Ok,19144.4
2026-01-23 15:30:00,1715.6,59.97,Ok,19287.4
2026-01-23 15:35:00,1662.4,60.0,Ok,19425.9
2026-01-23 15:40:00,1532.6,59.98,Ok,19553.7
2026-01-23 15:45:00,1542.1,59.99,Ok,19682.2
2026-01-23 15:50:00,1354.7,59.96,Ok,19795.1
2026-01-23 15:55:00,1373.7,60.03,Ok,19909.5
2026-01-23 16:00:00,1422.7,59.99,Ok,20028.1
2026-01-23 16:05:00,1215.3,60.01,Ok,20129.4
2026-01-23 16:10:00,1134.3,60.0,Ok,20223.9
2026-01-23 16:15:00,1179.8,60.02,Ok,20322.2
2026-01-23 16:20:00,1074.9,60.0,Ok,20411.8
2026-01-23 16:25:00,980.8,59.99,Ok,20493.5
2026-01-23 16:30:00,962.1,60.01,Ok,20573.7
2026-01-23 16:35:00,964.2,59.99,Ok,20654.0
2026-01-23 16:40:00,937.9,60.0,Ok,20732.2
2026-01-23 16:45:00,824.2,59.99,Ok,20800.9
2026-01-23 16:50:00,684.8,60.01,Ok,20858.0
2026-01-23 16:55:00,762.1,60.0,Ok,20921.5
2026-01-23 17:00:00,695.0,60.01,Ok,20979.4
2026-01-23 17:05:00,601.0,59.99,Ok,21029.5
2026-01-23 17:10:00,637.3,59.98,Ok,21082.6
2026-01-23 17:15:00,584.1,59.98,Ok,21131.2
2026-01-23 17:20:00,552.6,60.0,Ok,21177.3
2026-01-23 17:25:00,465.2,60.02,Ok,21216.1
2026-01-23 17:30:00,456.3,59.99,Ok,21254.1
2026-01-23 17:35:00,447.3,60.02,Ok,21291.4
2026-01-23 17:40:00,392.6,60.0,Ok,21324.1
2026-01-23 17:45:00,394.2,60.01,Ok,21356.9
2026-01-23 17:50:00,0.0,60.0,Off,21356.9
2026-01-23 17:55:00,0.0,59.99,Off,21356.9
2026-01-23 18:00:00,0.0,59.99,Off,21356.9
2026-01-23 18:05:00,0.0,60.0,Off,21356.9
2026-01-23 18:10:00,0.0,59.98,Off,21356.9
2026-01-23 18:15:00,0.0,59.96,Off,21356.9
2026-01-23 18:20:00,0.0,60.01,Off,21356.9
2026-01-23 18:25:00,0.0,60.01,Off,21356.9
2026-01-23 18:30:00,0.0,59.96,Off,21356.9
2026-01-23 18:35:00,0.0,59.98,Off,21356.9
2026-01-23 18:40:00,0.0,60.01,Off,21356.9
2026-01-23 18:45:00,0.0,60.03,Off,21356.9
2026-01-23 18:50:00,0.0,60.0,Off,21356.9
2026-01-23 18:55:00,0.0,59.99,Off,21356.9
2026-01-23 19:00:00,0.0,60.0,Off,21356.9
2026-01-23 19:05:00,0.0,60.02,Off,21356.9
2026-01-23 19:10:00,0.0,59.99,Off,21356.9
2026-01-23 19:15:00,0.0,59.99,Off,21356.9
2026-01-23 19:20:00,0.0,59.99,Off,21356.9
2026-01-23 19:25:00,0.0,59.99,Off,21356.9
2026-01-23 19:30:00,0.0,60.0,Off,21356.9
2026-01-23 19:35:00,0.0,60.02,Off,21356.9
2026-01-23 19:40:00,0.0,60.0,Off,21356.9
2026-01-23 19:45:00,0.0,60.0,Off,21356.9
2026-01-23 19:50:00,0.0,60.0,Off,21356.9
2026-01-23 19:55:00,0.0,59.98,Off,21356.9
2026-01-23 20:00:00,0.0,60.01,Off,21356.9
2026-01-23 20:05:00,0.0,60.0,Off,21356.9
2026-01-23 20:10:00,0.0,60.0,Off,21356.9
2026-01-23 20:15:00,0.0,60.05,Off,21356.9
2026-01-23 20:20:00,0.0,60.0,Off,21356.9
2026-01-23 20:25:00,0.0,59.99,Off,21356.9
2026-01-23 20:30:00,0.0,59.99,Off,21356.9
2026-01-23 20:35:00,0.0,60.02,Off,21356.9
2026-01-23 20:40:00,0.0,60.0,Off,21356.9
2026-01-23 20:45:00,0.0,59.98,Off,21356.9
2026-01-23 20:50:00,0.0,60.01,Off,21356.9
2026-01-23 20:55:00,0.0,59.99,Off,21356.9
2026-01-23 21:00:00,0.0,60.03,Off,21356.9
2026-01-23 21:05:00,0.0,60.02,Off,21356.9
2026-01-23 21:10:00,0.0,59.99,Off,21356.9
2026-01-23 21:15:00,0.0,60.02,Off,21356.9
2026-01-23 21:20:00,0.0,60.0,Off,21356.9
2026-01-23 21:25:00,0.0,60.01,Off,21356.9
2026-01-23 21:30:00,0.0,60.01,Off,21356.9
2026-01-23 21:35:00,0.0,59.99,Off,21356.9
2026-01-23 21:40:00,0.0,59.99,Off,21356.9
2026-01-23 21:45:00,0.0,60.02,Off,21356.9
2026-01-23 21:50:00,0.0,59.99,Off,21356.9
2026-01-23 21:55:00,0.0,59.99,Off,21356.9
2026-01-23 22:00:00,0.0,59.99,Off,21356.9
2026-01-23 22:05:00,0.0,60.01,Off,21356.9
2026-01-23 22:10:00,0.0,60.03,Off,21356.9
2026-01-23 22:15:00,0.0,59.98,Off,21356.9
2026-01-23 22:20:00,0.0,60.0,Off,21356.9
2026-01-23 22:25:00,0.0,60.02,Off,21356.9
2026-01-23 22:30:00,0.0,60.0,Off,21356.9
2026-01-23 22:35:00,0.0,60.01,Off,21356.9
2026-01-23 22:40:00,0.0,59.98,Off,21356.9
2026-01-23 22:45:00,0.0,60.01,Off,21356.9
2026-01-23 22:50:00,0.0,60.0,Off,21356.9
2026-01-23 22:55:00,0.0,60.01,Off,21356.9
2026-01-23 23:00:00,0.0,60.02,Off,21356.9
2026-01-23 23:05:00,0.0,60.04,Off,21356.9
2026-01-23 23:10:00,0.0,60.01,Off,21356.9
2026-01-23 23:15:00,0.0,60.0,Off,21356.9
2026-01-23 23:20:00,0.0,60.0,Off,21356.9
2026-01-23 23:25:00,0.0,59.99,Off,21356.9
2026-01-23 23:30:00,0.0,60.01,Off,21356.9
2026-01-23 23:35:00,0.0,60.0,Off,21356.9
2026-01-23 23:40:00,0.0,60.0,Off,21356.9
2026-01-23 23:45:00,0.0,60.02,Off,21356.9
2026-01-23 23:50:00,0.0,59.98,Off,21356.9
2026-01-23 23:55:00,0.0,60.02,Off,21356.9
2026-01-24 00:00:00,0.0,60.02,Off,0.0
2026-01-24 00:05:00,0.0,60.0,Off,0.0
2026-01-24 00:10:00,0.0,59.97,Off,0.0
2026-01-24 00:15:00,0.0,59.99,Off,0.0
2026-01-24 00:20:00,0.0,60.02,Off,0.0
2026-01-24 00:25:00,0.0,60.0,Off,0.0
2026-01-24 00:30:00,0.0,59.99,Off,0.0
2026-01-24 00:35:00,0.0,59.99,Off,0.0
2026-01-24 00:40:00,0.0,60.01,Off,0.0
2026-01-24 00:45:00,0.0,60.01,Off,0.0
2026-01-24 00:50:00,0.0,60.0,Off,0.0
2026-01-24 00:55:00,0.0,59.99,Off,0.0
2026-01-24 01:00:00,0.0,59.99,Off,0.0
2026-01-24 01:05:00,0.0,59.99,Off,0.0
2026-01-24 01:10:00,0.0,60.02,Off,0.0
2026-01-24 01:15:00,0.0,60.0,Off,0.0
2026-01-24 01:20:00,0.0,60.02,Off,0.0
2026-01-24 01:25:00,0.0,60.02,Off,0.0
2026-01-24 01:30:00,0.0,60.01,Off,0.0
2026-01-24 01:35:00,0.0,59.99,Off,0.0
2026-01-24 01:40:00,0.0,60.01,Off,0.0
2026-01-24 01:45:00,0.0,60.0,Off,0.0
2026-01-24 01:50:00,0.0,59.99,Off,0.0
2026-01-24 01:55:00,0.0,60.0,Off,0.0
2026-01-24 02:00:00,0.0,59.98,Off,0.0
2026-01-24 02:05:00,0.0,60.02,Off,0.0
2026-01-24 02:10:00,0.0,59.99,Off,0.0
2026-01-24 02:15:00,0.0,60.0,Off,0.0
2026-01-24 02:20:00,0.0,60.0,Off,0.0
2026-01-24 02:25:00,0.0,60.0,Off,0.0
2026-01-24 02:30:00,0.0,60.01,Off,0.0
2026-01-24 02:35:00,0.0,59.99,Off,0.0
2026-01-24 02:40:00,0.0,60.01,Off,0.0
2026-01-24 02:45:00,0.0,59.98,Off,0.0
2026-01-24 02:50:00,0.0,60.0,Off,0.0
2026-01-24 02:55:00,0.0,60.03,Off,0.0
2026-01-24 03:00:00,0.0,59.98,Off,0.0
2026-01-24 03:05:00,0.0,59.99,Off,0.0
2026-01-24 03:10:00,0.0,60.01,Off,0.0
2026-01-24 03:15:00,0.0,60.0,Off,0.0
2026-01-24 03:20:00,0.0,60.01,Off,0.0
2026-01-24 03:25:00,0.0,60.01,Off,0.0
2026-01-24 03:30:00,0.0,60.01,Off,0.0
2026-01-24 03:35:00,0.0,60.02,Off,0.0
2026-01-24 03:40:00,0.0,60.01,Off,0.0
2026-01-24 03:45:00,0.0,60.0,Off,0.0
2026-01-24 03:50:00,0.0,60.01,Off,0.0
2026-01-24 03:55:00,0.0,60.03,Off,0.0
2026-01-24 04:00:00,0.0,60.0,Off,0.0
2026-01-24 04:05:00,0.0,59.99,Off,0.0
2026-01-24 04:10:00,0.0,60.02,Off,0.0
2026-01-24 04:15:00,0.0,60.0,Off,0.0
2026-01-24 04:20:00,0.0,59.97,Off,0.0
2026-01-24 04:25:00,0.0,60.01,Off,0.0
2026-01-24 04:30:00,0.0,59.99,Off,0.0
2026-01-24 04:35:00,0.0,60.0,Off,0.0
2026-01-24 04:40:00,0.0,60.0,Off,0.0
2026-01-24 04:45:00,0.0,60.0,Off,0.0
2026-01-24 04:50:00,0.0,60.01,Off,0.0
2026-01-24 04:55:00,0.0,59.99,Off,0.0
2026-01-24 05:00:00,0.0,60.01,Off,0.0
2026-01-24 05:05:00,0.0,60.0,Off,0.0
2026-01-24 05:10:00,0.0,60.01,Off,0.0
2026-01-24 05:15:00,0.0,60.01,Off,0.0
2026-01-24 05:20:00,0.0,59.99,Off,0.0
2026-01-24 05:25:00,0.0,60.02,Off,0.0
2026-01-24 05:30:00,0.0,59.99,Off,0.0
2026-01-24 05:35:00,0.0,60.01,Off,0.0
2026-01-24 05:40:00,0.0,60.01,Off,0.0
2026-01-24 05:45:00,0.0,60.03,Off,0.0
2026-01-24 05:50:00,0.0,60.0,Off,0.0
2026-01-24 05:55:00,0.0,59.99,Off,0.0
2026-01-24 06:00:00,0.0,60.0,Off,0.0
2026-01-24 06:05:00,0.0,60.0,Off,0.0
2026-01-24 06:10:00,0.0,60.01,Off,0.0
2026-01-24 06:15:00,0.0,59.98,Off,0.0
2026-01-24 06:20:00,0.0,59.98,Off,0.0
2026-01-24 06:25:00,0.0,59.98,Off,0.0
2026-01-24 06:30:00,0.0,60.01,Off,0.0
2026-01-24 06:35:00,0.0,60.03,Off,0.0
2026-01-24 06:40:00,0.0,60.0,Off,0.0
2026-01-24 06:45:00,0.0,60.0,Off,0.0
2026-01-24 06:50:00,0.0,60.0,Off,0.0
2026-01-24 06:55:00,0.0,60.02,Off,0.0
2026-01-24 07:00:00,0.0,59.99,Off,0.0
2026-01-24 07:05:00,0.0,60.0,Off,0.0
2026-01-24 07:10:00,0.0,60.01,Off,0.0
2026-01-24 07:15:00,223.0,60.06,Ok,18.6
2026-01-24 07:20:00,161.9,60.0,Ok,32.1
2026-01-24 07:25:00,268.7,59.95,Ok,54.5
2026-01-24 07:30:00,256.7,59.98,Ok,75.9
2026-01-24 07:35:00,154.2,59.91,Ok,88.7
2026-01-24 07:40:00,264.8,59.98,Ok,110.8
2026-01-24 07:45:00,306.1,59.97,Ok,136.3
2026-01-24 07:50:00,188.1,59.97,Ok,152.0
2026-01-24 07:55:00,372.3,59.92,Ok,183.0
2026-01-24 08:00:00,272.1,59.98,Ok,205.7
2026-01-24 08:05:00,205.6,59.96,Ok,222.8
2026-01-24 08:10:00,309.6,59.98,Ok,248.6
2026-01-24 08:15:00,278.1,59.99,Ok,271.8
2026-01-24 08:20:00,493.2,60.04,Ok,312.9
2026-01-24 08:25:00,549.6,59.96,Ok,358.7
2026-01-24 08:30:00,383.6,59.99,Ok,390.6
2026-01-24 08:35:00,507.4,59.96,Ok,432.9
2026-01-24 08:40:00,550.5,59.97,Ok,478.8
2026-01-24 08:45:00,474.3,59.97,Ok,518.3
2026-01-24 08:50:00,412.8,59.97,Ok,552.7
2026-01-24 08:55:00,706.2,60.01,Ok,611.6
2026-01-24 09:00:00,421.5,60.0,Ok,646.7
2026-01-24 09:05:00,673.2,60.0,Ok,702.8
2026-01-24 09:10:00,494.5,59.98,Ok,744.0
2026-01-24 09:15:00,578.0,59.97,Ok,792.2
2026-01-24 09:20:00,734.3,60.01,Ok,853.4
2026-01-24 09:25:00,848.4,59.96,Ok,924.1
2026-01-24 09:30:00,871.2,60.02,Ok,996.7
2026-01-24 09:35:00,956.8,59.96,Ok,1076.4
2026-01-24 09:40:00,803.3,60.01,Ok,1143.3
2026-01-24 09:45:00,832.5,59.94,Ok,1212.7
2026-01-24 09:50:00,580.2,60.02,Ok,1261.1
2026-01-24 09:55:00,882.9,59.96,Ok,1334.6
2026-01-24 10:00:00,1079.4,59.94,Ok,1424.6
2026-01-24 10:05:00,1269.5,59.97,Ok,1530.4
2026-01-24 10:10:00,696.4,60.0,Ok,1588.4
2026-01-24 10:15:00,969.7,59.97,Ok,1669.2
2026-01-24 10:20:00,1246.8,60.0,Ok,1773.1
2026-01-24 10:25:00,1169.5,59.94,Ok,1870.6
2026-01-24 10:30:00,903.3,60.03,Ok,1945.8
2026-01-24 10:35:00,1532.8,60.02,Ok,2073.6
2026-01-24 10:40:00,907.6,59.97,Ok,2149.2
2026-01-24 10:45:00,1019.3,59.99,Ok,2234.2
2026-01-24 10:50:00,1003.9,60.04,Ok,2317.8
2026-01-24 10:55:00,1220.4,60.01,Ok,2419.5
2026-01-24 11:00:00,1156.9,59.97,Ok,2515.9
2026-01-24 11:05:00,1312.5,59.99,Ok,2625.3
2026-01-24 11:10:00,1725.8,59.99,Ok,2769.1
2026-01-24 11:15:00,1021.9,60.01,Ok,2854.3
2026-01-24 11:20:00,1853.8,60.01,Ok,3008.8
2026-01-24 11:25:00,1514.8,59.95,Ok,3135.0
2026-01-24 11:30:00,1386.9,59.92,Ok,3250.6
2026-01-24 11:35:00,1791.4,59.97,Ok,3399.8
2026-01-24 11:40:00,1983.1,59.97,Ok,3565.1
2026-01-24 11:45:00,1846.9,59.97,Ok,3719.0
2026-01-24 11:50:00,1520.2,60.0,Ok,3845.7
2026-01-24 11:55:00,1051.5,59.97,Ok,3933.3
2026-01-24 12:00:00,1223.1,59.95,Ok,4035.2
2026-01-24 12:05:00,869.8,59.96,Warning,4107.7
2026-01-24 12:10:00,513.7,60.0,Warning,4150.5
2026-01-24 12:15:00,932.7,59.96,Warning,4228.3
2026-01-24 12:20:00,957.4,59.99,Warning,4308.0
2026-01-24 12:25:00,601.8,59.98,Warning,4358.2
2026-01-24 12:30:00,513.8,59.96,Warning,4401.0
2026-01-24 12:35:00,934.2,60.0,Warning,4478.9
2026-01-24 12:40:00,767.9,60.0,Warning,4542.9
2026-01-24 12:45:00,574.3,59.96,Warning,4590.7
2026-01-24 12:50:00,633.3,60.0,Warning,4643.5
2026-01-24 12:55:00,677.6,59.98,Warning,4700.0
2026-01-24 13:00:00,828.4,60.02,Warning,4769.0
2026-01-24 13:05:00,536.2,60.01,Warning,4813.7
2026-01-24 13:10:00,913.3,59.99,Warning,4889.8
2026-01-24 13:15:00,608.0,60.0,Warning,4940.4
2026-01-24 13:20:00,763.9,59.99,Warning,5004.1
2026-01-24 13:25:00,608.2,59.98,Warning,5054.8
2026-01-24 13:30:00,519.5,59.96,Warning,5098.1
2026-01-24 13:35:00,504.8,59.98,Warning,5140.2
2026-01-24 13:40:00,524.2,60.0,Warning,5183.8
2026-01-24 13:45:00,583.4,59.96,Warning,5232.4
2026-01-24 13:50:00,619.9,59.99,Warning,5284.1
2026-01-24 13:55:00,647.3,60.0,Warning,5338.0
2026-01-24 14:00:00,606.5,60.02,Warning,5388.6
2026-01-24 14:05:00,451.5,59.96,Warning,5426.2
2026-01-24 14:10:00,747.4,59.98,Warning,5488.5
2026-01-24 14:15:00,538.7,59.97,Warning,5533.4
2026-01-24 14:20:00,533.7,59.98,Warning,5577.9
2026-01-24 14:25:00,577.5,59.97,Warning,5626.0
2026-01-24 14:30:00,373.0,59.97,Warning,5657.1
2026-01-24 14:35:00,725.1,59.99,Warning,5717.5
2026-01-24 14:40:00,665.5,60.0,Warning,5773.0
2026-01-24 14:45:00,532.8,59.97,Warning,5817.4
2026-01-24 14:50:00,475.3,59.94,Warning,5857.0
2026-01-24 14:55:00,610.0,59.98,Warning,5907.8
2026-01-24 15:00:00,322.1,59.98,Warning,5934.6
2026-01-24 15:05:00,370.6,59.95,Warning,5965.5
2026-01-24 15:10:00,412.8,60.05,Warning,5999.9
2026-01-24 15:15:00,300.9,59.98,Warning,6025.0
2026-01-24 15:20:00,398.9,60.0,Warning,6058.2
2026-01-24 15:25:00,418.9,59.99,Warning,6093.2
2026-01-24 15:30:00,406.9,59.94,Warning,6127.1
2026-01-24 15:35:00,227.7,59.94,Warning,6146.0
2026-01-24 15:40:00,354.7,59.93,Warning,6175.6
2026-01-24 15:45:00,230.4,59.96,Warning,6194.8
2026-01-24 15:50:00,344.7,59.98,Warning,6223.5
2026-01-24 15:55:00,409.7,59.96,Warning,6257.7
2026-01-24 16:00:00,217.3,60.02,Warning,6275.8
2026-01-24 16:05:00,304.9,59.97,Warning,6301.2
2026-01-24 16:10:00,280.3,59.96,Warning,6324.5
2026-01-24 16:15:00,306.3,59.92,Warning,6350.1
2026-01-24 16:20:00,175.0,59.95,Warning,6364.6
2026-01-24 16:25:00,192.8,60.0,Warning,6380.7
2026-01-24 16:30:00,245.2,59.97,Warning,6401.1
2026-01-24 16:35:00,245.5,59.92,Warning,6421.6
2026-01-24 16:40:00,148.3,59.94,Warning,6434.0
2026-01-24 16:45:00,128.2,59.99,Warning,6444.6
2026-01-24 16:50:00,147.6,60.04,Warning,6456.9
2026-01-24 16:55:00,110.3,59.98,Warning,6466.1
2026-01-24 17:00:00,203.7,59.99,Warning,6483.1
2026-01-24 17:05:00,172.0,59.94,Warning,6497.4
2026-01-24 17:10:00,143.6,59.95,Warning,6509.4
2026-01-24 17:15:00,138.3,60.03,Warning,6520.9
2026-01-24 17:20:00,102.6,59.94,Warning,6529.5
2026-01-24 17:25:00,103.4,60.0,Warning,6538.1
2026-01-24 17:30:00,72.6,60.04,Warning,6544.2
2026-01-24 17:35:00,73.4,59.93,Warning,6550.3
2026-01-24 17:40:00,101.5,59.92,Warning,6558.7
2026-01-24 17:45:00,108.7,59.93,Warning,6567.8
2026-01-24 17:50:00,0.0,60.02,Off,6567.8
2026-01-24 17:55:00,0.0,59.98,Off,6567.8
2026-01-24 18:00:00,0.0,59.99,Off,6567.8
2026-01-24 18:05:00,0.0,59.99,Off,6567.8
2026-01-24 18:10:00,0.0,59.98,Off,6567.8
2026-01-24 18:15:00,0.0,60.0,Off,6567.8
2026-01-24 18:20:00,0.0,60.0,Off,6567.8
2026-01-24 18:25:00,0.0,60.0,Off,6567.8
2026-01-24 18:30:00,0.0,59.98,Off,6567.8
2026-01-24 18:35:00,0.0,60.03,Off,6567.8
2026-01-24 18:40:00,0.0,60.01,Off,6567.8
2026-01-24 18:45:00,0.0,60.04,Off,6567.8
2026-01-24 18:50:00,0.0,59.99,Off,6567.8
2026-01-24 18:55:00,0.0,60.01,Off,6567.8
2026-01-24 19:00:00,0.0,60.01,Off,6567.8
2026-01-24 19:05:00,0.0,60.0,Off,6567.8
2026-01-24 19:10:00,0.0,60.02,Off,6567.8
2026-01-24 19:15:00,0.0,59.99,Off,6567.8
2026-01-24 19:20:00,0.0,59.99,Off,6567.8
2026-01-24 19:25:00,0.0,59.95,Off,6567.8
2026-01-24 19:30:00,0.0,60.01,Off,6567.8
2026-01-24 19:35:00,0.0,59.98,Off,6567.8
2026-01-24 19:40:00,0.0,59.99,Off,6567.8
2026-01-24 19:45:00,0.0,59.98,Off,6567.8
2026-01-24 19:50:00,0.0,59.99,Off,6567.8
2026-01-24 19:55:00,0.0,60.01,Off,6567.8
2026-01-24 20:00:00,0.0,60.0,Off,6567.8
2026-01-24 20:05:00,0.0,60.01,Off,6567.8
2026-01-24 20:10:00,0.0,60.02,Off,6567.8
2026-01-24 20:15:00,0.0,59.99,Off,6567.8
2026-01-24 20:20:00,0.0,59.99,Off,6567.8
2026-01-24 20:25:00,0.0,60.01,Off,6567.8
2026-01-24 20:30:00,0.0,60.02,Off,6567.8
2026-01-24 20:35:00,0.0,60.01,Off,6567.8
2026-01-24 20:40:00,0.0,59.99,Off,6567.8
2026-01-24 20:45:00,0.0,60.01,Off,6567.8
2026-01-24 20:50:00,0.0,60.0,Off,6567.8
2026-01-24 20:55:00,0.0,60.02,Off,6567.8
2026-01-24 21:00:00,0.0,59.99,Off,6567.8
2026-01-24 21:05:00,0.0,59.98,Off,6567.8
2026-01-24 21:10:00,0.0,60.01,Off,6567.8
2026-01-24 21:15:00,0.0,59.96,Off,6567.8
2026-01-24 21:20:00,0.0,59.99,Off,6567.8
2026-01-24 21:25:00,0.0,59.98,Off,6567.8
2026-01-24 21:30:00,0.0,59.98,Off,6567.8
2026-01-24 21:35:00,0.0,59.99,Off,6567.8
2026-01-24 21:40:00,0.0,60.02,Off,6567.8
2026-01-24 21:45:00,0.0,60.01,Off,6567.8
2026-01-24 21:50:00,0.0,60.0,Off,6567.8
2026-01-24 21:55:00,0.0,60.02,Off,6567.8
2026-01-24 22:00:00,0.0,59.98,Off,6567.8
2026-01-24 22:05:00,0.0,59.98,Off,6567.8
2026-01-24 22:10:00,0.0,60.01,Off,6567.8
2026-01-24 22:15:00,0.0,60.01,Off,6567.8
2026-01-24 22:20:00,0.0,59.99,Off,6567.8
2026-01-24 22:25:00,0.0,59.98,Off,6567.8
2026-01-24 22:30:00,0.0,60.02,Off,6567.8
2026-01-24 22:35:00,0.0,59.97,Off,6567.8
